user_id,session_id,time,emg_value
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8640,1600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8641,484
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8642,10609
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8643,7396
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8644,36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8645,2500
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8646,6889
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8647,9025
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8648,625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8649,6724
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8650,15625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8651,12769
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8652,4096
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8653,529
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8654,900
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8655,1849
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8656,1156
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8657,25
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8658,2209
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8659,2209
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8660,1849
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8661,3969
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8662,7569
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8663,5929
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8664,1521
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8665,36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8666,361
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8667,196
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8668,144
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8669,361
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8670,36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8671,1089
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8672,2304
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8673,3600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8674,2116
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8675,169
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8676,0
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8677,361
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8678,784
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8679,36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8680,121
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8681,784
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8682,361
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8683,1764
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8684,1936
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8685,961
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8686,5329
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8687,2304
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8688,625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8689,4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8690,121
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8691,225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8692,2704
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8693,6561
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8694,841
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8695,3136
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8696,4761
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8697,5476
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8698,12769
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8699,12321
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8700,3721
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8701,121
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8702,8100
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8703,17161
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8704,21904
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8705,14884
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8706,2116
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8707,4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8708,400
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8709,4761
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8710,7921
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8711,7569
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8712,9604
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8713,6889
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8714,2304
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8715,4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8716,5776
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8717,11881
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8718,4624
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8719,144
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8720,484
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8721,1024
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8722,784
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8723,1369
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8724,1681
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8725,625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8726,4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8727,225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8728,81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8729,16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8730,81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8731,0
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8732,196
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8733,49
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8734,625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8735,3481
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8736,9409
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8737,9801
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8738,2809
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8739,1849
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8740,2704
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8741,3136
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8742,2116
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8743,729
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8744,12544
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8745,15876
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8746,3721
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8747,441
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8748,2401
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8749,4096
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8750,4096
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8751,4489
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8752,1024
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8753,1024
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8754,4624
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8755,4761
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8756,2809
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8757,676
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8758,36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8759,9
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8760,49
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8761,16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8762,16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8763,121
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8764,100
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8765,324
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8766,900
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8767,49
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8768,0
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8769,2704
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8770,1225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8771,121
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8772,3249
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8773,5329
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8774,1225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8775,36
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8776,3969
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8777,18225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8778,16384
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8779,729
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8780,625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8781,0
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8782,961
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8783,1849
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8784,1681
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8785,4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8786,5476
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8787,3364
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8788,2809
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8789,8100
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8790,9
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8791,2401
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8792,529
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8793,784
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8794,3721
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8795,4624
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8796,1369
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8797,676
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8798,4900
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8799,2704
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8800,441
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8801,81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8802,1225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8803,196
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8804,484
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8805,289
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8806,961
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8807,1156
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8808,841
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8809,1764
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8810,225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8811,576
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8812,324
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8813,3600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8814,6084
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8815,4096
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8816,1600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8817,16
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8818,1936
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8819,6400
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8820,5776
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8821,1600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8822,225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8823,2304
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8824,3249
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8825,4225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8826,1369
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8827,441
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8828,3969
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8829,2704
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8830,2304
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8831,9801
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8832,11664
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8833,1600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8834,1225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8835,6889
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8836,7921
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8837,4900
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8838,2601
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8839,1764
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8840,400
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8841,4
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8842,81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8843,676
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8844,2601
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8845,2304
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8846,1849
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8847,1849
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8848,324
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8849,8464
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8850,3025
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8851,400
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8852,225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8853,7569
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8854,1764
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8855,3600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8856,11664
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8857,12544
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8858,4761
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8859,0
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8860,676
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8861,784
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8862,49
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8863,9
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8864,2025
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8865,5184
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8866,1681
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8867,81
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8868,1296
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8869,4900
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8870,3600
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8871,1225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8872,729
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8873,4225
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8874,5625
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8875,841
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8876,169
b848b144-29b6-4f35-a494-52d2340d8eb2,14dd262c-168d-4c15-9c82-e61e89f22e8b,8877,2209
